Order ID,Order Amount (INR),Delivery Time (mins),Order Date,Rating,Number of Items,Delivery Distance (km),Delivery Agent ID,Order Status,Payment Method,Tip Amount (INR),Promo Code Applied,Has Free Delivery,res_id,name,type,address,city,locality,latitude,longitude,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,votes,photo_count,opentable_support,delivery,state,area,Month,Year,Day,Quarter,Is_Delivered,Is_Cancelled,Has_Promo,Free_Delivery,Completed_Revenue
6417,370,52,2024-05-24,1.6,3,6.652917007845167,774,Cancelled,Net Banking,79,Yes,No,18671529,Breathe,Lounge,"2-4, Bhairav Residency, Kanakia Road, Opposite Laxmi Park, Mira Road, Mumbai",Mumbai,Mira Road,19.2948799,72.87414137,"North Indian, Chinese, Continental, Finger Food",Mon-Sun (11 AM to 1 AM),1900,3,"['Dinner', 'Debit Card', 'Serves Alcohol', 'Cash', 'Lunch', 'Credit Card', 'Free Parking', 'Fullbar', 'Serves Cocktails', 'Wifi', 'Sports TV', 'Indoor Seating', 'Smoking Area', 'Nightlife', 'Beer', 'Table booking recommended', 'Live Sports Screening', 'Wine', 'Air Conditioned', 'LGBTQIA Friendly']",4.3,762,1818,0.0,1,Maharashtra,307713,May,2024,Friday,2,0,1,1,0,0
6417,370,52,2024-05-24,1.6,3,6.652917007845167,774,Cancelled,Net Banking,79,Yes,No,18671529,Breathe,Lounge,"2-4, Bhairav Residency, Kanakia Road, Opposite Laxmi Park, Mira Road, Mumbai",Mumbai,Mira Road,19.2948799,72.87414137,"North Indian, Chinese, Continental, Finger Food",Mon-Sun (11 AM to 1 AM),1900,3,"['Dinner', 'Debit Card', 'Serves Alcohol', 'Cash', 'Lunch', 'Credit Card', 'Free Parking', 'Fullbar', 'Serves Cocktails', 'Wifi', 'Sports TV', 'Indoor Seating', 'Smoking Area', 'Nightlife', 'Beer', 'Table booking recommended', 'Live Sports Screening', 'Wine', 'Air Conditioned', 'LGBTQIA Friendly']",4.3,762,1818,0.0,0,Maharashtra,307713,May,2024,Friday,2,0,1,1,0,0
6418,2759,40,2023-10-07,2.6,9,7.470728566275205,755,In-Transit,Debit Card,177,Yes,No,18937794,Shree Gajanan Canteen,Quick Bites,"Main Road, JNEC College, Opposite Gate 5, Chistiya Colony, N-6, CIDCO, Aurangabad",Aurangabad,CIDCO,19.8810373,75.3574718,North Indian,10 AM to 10 PM,150,1,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Pure Veg']",3.4,12,0,0.0,1,Maharashtra,307713,October,2023,Saturday,4,0,0,1,0,0
6418,2759,40,2023-10-07,2.6,9,7.470728566275205,755,In-Transit,Debit Card,177,Yes,No,18937794,Shree Gajanan Canteen,Quick Bites,"Main Road, JNEC College, Opposite Gate 5, Chistiya Colony, N-6, CIDCO, Aurangabad",Aurangabad,CIDCO,19.8810373,75.3574718,North Indian,10 AM to 10 PM,150,1,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Pure Veg']",3.4,12,0,0.0,1,Bihar,94163,October,2023,Saturday,4,0,0,1,0,0
6419,2779,49,2024-03-15,2.5,8,11.18697959739304,551,In-Transit,Debit Card,180,No,No,19097611,Sukh Sagar Sweets,Quick Bites,"Near Dibdih Flyover, Argora, By Pass Road, Harmu, Ranchi",Ranchi,Harmu,23.343836,85.301883,"Bakery, Beverages, Ice Cream, Fast Food, Chinese",7 AM to 10 PM,200,1,"['Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Outdoor Seating', 'Digital Payments Accepted', 'Indoor Seating']",0.0,2,3,0.0,1,Jharkhand,79716,March,2024,Friday,1,0,0,0,0,0
6420,2843,48,2024-09-06,3.4,1,13.26773581228,449,Delivered,Credit Card,26,Yes,No,3900490,Utsav Restaurant,Casual Dining,"Hotel Surabhi International, Dharmpal Road, Sri Nagar Colony, Sarnath, Varanasi",Varanasi,Sarnath,25.35700919,83.00810538,"North Indian, South Indian, Mughlai",7 AM to 10:30 PM,700,3,"['Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Lunch', 'Dinner', 'Breakfast', 'Table booking recommended', 'Fullbar', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted']",3.3,11,4,0.0,0,Uttar Pradesh,240928,September,2024,Friday,3,1,0,1,0,2843
6421,1016,60,2023-04-07,4.4,2,7.768739674782173,595,Cancelled,Net Banking,13,No,Yes,19006057,Puja Mithai & Rasoi,Quick Bites,"Sai Jambu Tower, Bhalubasa, Sakchi, Jamshedpur",Jamshedpur,Sakchi,22.804219,86.215463,"North Indian, South Indian, Chinese, Mithai",8 AM to 10 PM,250,1,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Breakfast', 'Indoor Seating']",3.6,20,0,0.0,0,Jharkhand,79716,April,2023,Friday,2,0,1,0,1,0
6422,2836,68,2024-09-09,1.9,6,3.900722827332485,174,Delivered,Credit Card,55,Yes,Yes,800264,Kala Kunj Mishthan Bhandar,Dessert Parlour,"125-127, Near BSNL Telephone Exchange Office, Sadar Bazaar, Lucknow",Lucknow,Sadar Bazaar,26.8271477,80.94553124,"Desserts, Street Food",7:30 AM to 9:30 PM (Mon-Sun),200,1,"['Takeaway Available', 'Credit Card', 'No Seating Available', 'Desserts and Bakes', 'Pure Veg']",3.2,15,4,0.0,0,Uttar Pradesh,240928,September,2024,Monday,3,1,0,1,1,2836
6423,2648,63,2023-01-31,2.1,9,3.843748906915939,435,Cancelled,Credit Card,124,Yes,Yes,24503,Yauatcha,Fine Dining,"Level 5, Quest Mall, 33, Syed Amir Ali Avenue, Ballygunge, Kolkata",Kolkata,"Quest Mall, Ballygunge",22.53873505,88.36559594,"Asian, Chinese, Cantonese","12Noon to 1AM (Mon),12Noon to 11:30PM (Tue-Sun)",2000,4,"['Lunch', 'Mall Parking', 'Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Fullbar', 'Table reservation required', 'Wheelchair Accessible', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes']",4.4,1738,3716,0.0,0,West Bengal,88752,January,2023,Tuesday,1,0,1,1,1,0
6424,313,83,2023-03-11,2.1,3,9.005604074735196,523,In-Transit,Cash,119,No,Yes,18741410,Vanilla Beans,Dessert Parlour,"H/7, Parle Point Palace, City Light, Surat",Surat,City Light,21.1743182,72.79449653,"Desserts, Bakery",10:30 AM to 12 Midnight,400,2,"['Delivery', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes']",3.1,23,19,0.0,0,Gujarat,196024,March,2023,Saturday,1,0,0,0,1,0
6425,1600,80,2024-04-24,2.1,5,3.470915697185372,671,Cancelled,Debit Card,168,No,Yes,18949059,Ice Cream Land Classic,Unknown,"12/51, Car street, Salem, Ammapet, Salem",Salem,Ammapet,11.65523076,78.16385418,"Juices, Cafe, Beverages",10am – 10:30pm (Mon-Sun),150,1,[],3.6,5,0,0.0,0,Tamil Nadu,130058,April,2024,Wednesday,2,0,1,0,1,0
6425,1600,80,2024-04-24,2.1,5,3.470915697185372,671,Cancelled,Debit Card,168,No,Yes,18949059,Ice Cream Land Classic,Unknown,"12/51, Car street, Salem, Ammapet, Salem",Salem,Ammapet,11.65523076,78.16385418,"Juices, Cafe, Beverages",10am – 10:30pm (Mon-Sun),150,1,[],3.6,5,0,0.0,1,Tamil Nadu,130058,April,2024,Wednesday,2,0,1,0,1,0
6426,375,41,2024-01-28,2.9,6,8.493948353867161,143,Delivered,Debit Card,26,No,Yes,19006168,Big Chef By Khana Khazana,Quick Bites,"Awwa Complex Jhansi Cant, Jhansi",Jhansi,Civil Lines,25.44938078,78.56986787,North Indian,9 AM to 9:30 PM,200,1,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating']",3.2,4,0,0.0,0,Uttar Pradesh,240928,January,2024,Sunday,1,1,0,0,1,375
6427,2546,69,2023-04-05,3.1,8,1.92158025546447,649,In-Transit,Debit Card,8,Yes,No,113252,Faasos,Quick Bites,"25, Rivera Arcade, Near Prahlad Nagar Garden, Prahlad Nagar, Ahmedabad",Ahmedabad,"Rivera Arcade, Prahladnagar",23.01216753,72.50988331,"Fast Food, North Indian, Biryani, Rolls, Wraps",9 AM to 1 AM,600,2,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'No Seating Available', 'Dinner', 'Delivery', 'Credit Card', 'Free Parking', 'Digital Payments Accepted', 'Axis Bank - Dining Delights']",3.7,519,114,0.0,1,Gujarat,196024,April,2023,Wednesday,2,0,0,1,0,0
6428,284,57,2023-09-06,4.6,8,4.667378768161082,658,Cancelled,Net Banking,113,Yes,No,19012602,Chit Chat Chaat,Unknown,"Booth 84, Sector 9, Panchkula",Panchkula,Sector 9,30.69481249,76.84619252,Fast Food,2 PM to 10 PM,300,1,"['Delivery', 'No Seating Available', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch']",2.6,6,0,0.0,0,Haryana,44212,September,2023,Wednesday,3,0,1,1,0,0
6429,1637,34,2024-01-12,4.6,8,9.329997487679591,422,Cancelled,Credit Card,38,No,No,18696734,Garden Retreat - Welcom Heritage Bal Samand Lake Palace,Casual Dining,"WelcomHeritage, Bal Samand Lake Palace, Mandore, Jodhpur",Jodhpur,"Welcom Heritage Bal Samand Lake Palace, Mandore",26.33549864,73.02633159,North Indian,"7 AM to 11 AM, 7 PM to 11 PM, 12 Noon to 3 PM",2500,4,"['Takeaway Available', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Lunch', 'Breakfast', 'Indoor Seating', 'Air Conditioned', '4/5 Star']",2.8,15,22,0.0,0,Rajasthan,342239,January,2024,Friday,1,0,1,0,0,0
6430,169,47,2023-09-12,3.1,3,2.825229909958662,230,In-Transit,Net Banking,52,No,No,899,Saravana Bhavan,Casual Dining,"50, Janpath, New Delhi",New Delhi,Janpath,28.62699357,77.21955199,"South Indian, Desserts, Beverages",8 AM to 10:45 PM,500,2,"['Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Delivery', 'Breakfast', 'Lunch', 'Air Conditioned', 'Serves Jain Food', 'Indoor Seating', 'Pure Veg']",4.3,2865,2699,0.0,0,Delhi,1484,September,2023,Tuesday,3,0,0,0,0,0
6430,169,47,2023-09-12,3.1,3,2.825229909958662,230,In-Transit,Net Banking,52,No,No,899,Saravana Bhavan,Casual Dining,"50, Janpath, New Delhi",New Delhi,Janpath,28.62699357,77.21955199,"South Indian, Desserts, Beverages",8 AM to 10:45 PM,500,2,"['Takeaway Available', 'No Alcohol Available', 'Dinner', 'Cash', 'Debit Card', 'Breakfast', 'Lunch', 'Credit Card', 'Delivery', 'Serves Jain Food', 'Air Conditioned', 'Pure Veg', 'Indoor Seating']",4.3,2865,2699,0.0,0,Delhi,1484,September,2023,Tuesday,3,0,0,0,0,0
6431,2125,72,2024-08-16,4.3,9,2.819870717399762,538,Cancelled,Debit Card,173,No,Yes,18875745,Spice Restaurant By Hotel Malisca,Casual Dining,"2nd Mile Check Post, Opposite Bhaktinagar, Bankim Nagar, Siliguri",Siliguri,Bankim Nagar,26.74876787,88.43767025,Biryani,11 AM to 11 PM,750,3,"['Takeaway Available', 'Cash', 'Air Conditioned']",0.0,2,0,0.0,1,West Bengal,88752,August,2024,Friday,3,0,1,0,1,0
6432,2110,16,2023-01-01,3.3,8,13.99201453984703,425,In-Transit,Net Banking,91,Yes,No,801654,Sura Vie by TYC,Fine Dining,"1/42 F,Vineet Khand, Near Hussaria Crossing,Gomti Nagar , Lucknow",Lucknow,Gomti Nagar,26.8489328,81.0057671,"North Indian, Chinese, Continental, Thai",11:30 AM to 11:30 PM,1400,3,"['Dinner', 'Takeaway Available', 'Debit Card', 'Serves Alcohol', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Rooftop', 'Air Conditioned', 'Luxury Dining', 'Fullbar', 'Table booking recommended', 'Valet Parking Available', 'Indoor Seating']",4.0,240,264,0.0,1,Uttar Pradesh,240928,January,2023,Sunday,1,0,0,1,0,0
6433,200,41,2023-10-24,4.6,4,2.416720534884765,680,In-Transit,Debit Card,3,No,No,18884111,Ten 11 Foods,Quick Bites,"29, DN College Buiding, Delhi Road, Sadar Bazaar, Meerut",Meerut,Sadar Bazaar,28.977889,77.694806,"Chinese, Pizza, South Indian",11 AM to 11 PM,200,1,"['No Seating Available', 'Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available']",3.6,83,10,0.0,1,Uttar Pradesh,240928,October,2023,Tuesday,4,0,0,0,0,0
6434,480,42,2023-11-13,4.7,7,9.923755157408882,210,Delivered,Debit Card,119,No,Yes,52212,Rasta Cafe,Café,"Mayaganahalli, Ramanagaram, Bangalore-Mysore Road, Mysore Road, Bangalore",Bangalore,Mysore Road,12.76645971,77.33272478,"Cafe, Continental",9 AM to 4 AM,1000,3,"['Lunch', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Breakfast', 'Outdoor Seating', 'Table Reservation Not Required', 'Pet Friendly', 'Indoor Seating', 'Smoking Area']",3.7,3892,1910,0.0,0,Karnataka,191791,November,2023,Monday,4,1,0,0,1,480
6435,440,46,2023-05-06,2.9,1,8.940220572998648,688,Cancelled,UPI,2,Yes,Yes,71300,Mexicano Griller,Casual Dining,"48, Sterling Avenue, Near Loyola College, Nungambakkam, Chennai",Chennai,Nungambakkam,13.06335296,80.23621604,"Mexican, Continental, Tex-Mex, American, Burger, Italian, Desserts, Beverages","11 AM to 12 Midnight (Mon-Fri), 11 AM to 2 AM (Sat-Sun)",800,2,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Live Sports Screening', 'Indoor Seating', 'Table booking recommended', 'Kid Friendly', 'Disabled Friendly', 'Smoking Area', 'Brunch', 'Valet Parking Available', 'Free Wifi', 'Air Conditioned', 'Axis Bank - Dining Delights', 'Buffet']",4.0,2360,1963,0.0,0,Tamil Nadu,130058,May,2023,Saturday,2,0,1,1,1,0
6435,440,46,2023-05-06,2.9,1,8.940220572998648,688,Cancelled,UPI,2,Yes,Yes,71300,Mexicano Griller,Casual Dining,"48, Sterling Avenue, Near Loyola College, Nungambakkam, Chennai",Chennai,Nungambakkam,13.06335296,80.23621604,"Mexican, Continental, Tex-Mex, American, Burger, Italian, Desserts, Beverages","11 AM to 12 Midnight (Mon-Fri), 11 AM to 2 AM (Sat-Sun)",800,2,"['Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Cash', 'Delivery', 'Brunch', 'Live Sports Screening', 'Indoor Seating', 'Table booking recommended', 'Kid Friendly', 'Disabled Friendly', 'Smoking Area', 'Buffet', 'Valet Parking Available', 'Free Wifi', 'Air Conditioned', 'Axis Bank - Dining Delights']",4.0,2360,1963,0.0,0,Tamil Nadu,130058,May,2023,Saturday,2,0,1,1,1,0
6436,2920,30,2024-05-19,4.5,2,3.684735685390428,196,In-Transit,UPI,198,No,Yes,18878569,T.F.C,Quick Bites,"Outside Cinemall, Jhalawar Road, Indraprastha Industrial Area, Kota",Kota,Indraprastha Industrial Area,25.14183252,75.85443132,"Fast Food, Street Food",11 AM to 10:30 PM,150,1,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating']",3.0,18,0,0.0,0,Rajasthan,342239,May,2024,Sunday,2,0,0,0,1,0
6437,734,19,2024-03-15,2.1,1,5.770167305950952,178,Delivered,Credit Card,170,Yes,Yes,18856163,Shake Chilly,Food Court,"Beside Botnical Garden, Futala Lake, Vayusena Nagar, Nagpur",Nagpur,Vayusena nagar,21.15780112,79.04410992,Chinese,5 PM to 11 PM,50,1,"['Dinner', 'Takeaway Available', 'Cash', 'Digital Payments Accepted', 'Outdoor Seating']",0.0,2,0,0.0,0,Maharashtra,307713,March,2024,Friday,1,1,0,1,1,734
6438,1617,37,2023-09-25,3.1,2,10.52082703923509,878,In-Transit,Debit Card,21,No,Yes,18947965,Patiala Lassi,Beverage Shop,"Laltara Pull Railway Road Haridwar, Devpura, Haridwar",Haridwar,Devpura,29.94932,78.159556,"Beverages, Drinks Only",8 AM to 11 PM,120,1,"['Takeaway Available', 'Cash']",3.5,14,0,0.0,0,Uttarakhand,53483,September,2023,Monday,3,0,0,0,1,0
6439,2937,71,2023-09-13,2.4,6,3.6699466940889,853,Delivered,Net Banking,86,No,Yes,2601643,Shiv Shankar Bhojnalaya,Bhojanalya,"Ghora Nakkas, Peer Gate Area",Bhopal,Peer Gate Area,23.26343342,77.40503043,North Indian,9:30am – 11:30pm (Mon-Sun),400,2,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Indoor Seating']",3.7,49,3,0.0,1,Madhya Pradesh,308245,September,2023,Wednesday,3,1,0,0,1,2937
6440,1209,68,2023-03-30,4.8,8,2.403763320922043,316,In-Transit,Cash,174,Yes,Yes,18736889,Coffee Culture,Café,"Hotel Sivaraj Holiday Inn, 603, Junction Main Road, Salem, Suramangalam, Salem",Salem,Suramangalam,11.67476439,78.12619831,Cafe,6 AM to 5:30 AM,500,2,"['Takeaway Available', 'Cash', 'Credit Card', 'Lunch', 'No Alcohol Available', 'Debit Card', 'Dinner', 'Breakfast', 'Indoor Seating', 'Free Wifi', 'Table Reservation Not Required', 'Air Conditioned']",3.2,4,1,0.0,1,Tamil Nadu,130058,March,2023,Thursday,1,0,0,1,1,0
6441,1206,76,2023-07-12,4.3,3,4.180854212351855,291,Delivered,Net Banking,112,Yes,Yes,18872518,Sunny Champ Point,Quick Bites,"Shop no. 7 Near Pawan fruit ice cream bakshi nagar pulli, Shakti  Nagar, Jammu",Jammu,Trikuta Nagar,32.7316181,74.8428214,North Indian,5pm – 11pm (Mon-Sun),200,1,"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']",3.7,31,13,0.0,0,Jammu and Kashmir,42241,July,2023,Wednesday,3,1,0,1,1,1206
6442,1066,77,2023-12-07,4.0,2,4.584530789719524,267,In-Transit,Debit Card,37,Yes,No,19151890,A. R. President's Kitchen,Food Court,"Opposite JUSCO High School, Durga Puja Maidan, Main Road, Kadma, Jamshedpur, Bistupur, Jamshedpur",Jamshedpur,Bistupur,22.804668,86.183579,"Rolls, North Indian, Momos, Chinese",5:30 PM to 10:30 PM,150,1,"['Cash', 'Dinner']",0.0,0,0,0.0,0,Jharkhand,79716,December,2023,Thursday,4,0,0,1,0,0
6443,1627,33,2023-04-24,3.6,5,10.4958527857099,182,Cancelled,Net Banking,131,No,No,3600975,Dosa Point,Quick Bites,"Shop 1615, P & T Block, Opposite Sri Ramana Gnana Kendra, Adichunchanagiri Road, Kuvempunagar, Mysore",Mysore,Kuvempunagar,12.29335674,76.63151454,"South Indian, Beverages",8 AM to 10 PM,300,1,"['Cash', 'Takeaway Available', 'Lunch', 'Dinner', 'Delivery', 'Breakfast', 'No Alcohol Available', 'Indoor Seating']",3.9,197,30,0.0,0,Karnataka,191791,April,2023,Monday,2,0,1,0,0,0
6444,518,28,2024-06-14,3.9,6,6.567806704060855,391,Cancelled,UPI,88,Yes,No,19027681,A Place Called Edina,Café,"Rajpur Road, IAS Officers Colony, Rajpur, Dehradun",Dehradun,Rajpur,30.38140742,78.08759831,Cafe,11 AM to 11 PM,600,3,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Indoor Seating']",3.3,11,7,0.0,0,Uttarakhand,53483,June,2024,Friday,2,0,1,1,0,0
6445,1236,48,2023-11-26,2.8,7,3.78116973447074,188,In-Transit,Cash,190,No,No,2501044,Hotel Atharwa,Casual Dining,"Plot 831, North-5, CIDCO, Aurangabad",Aurangabad,CIDCO,19.87989329,75.36192611,"Chinese, North Indian",11am – 11pm (Mon-Sun),700,2,"['Lunch', 'Cash', 'Debit Card', 'Serves Alcohol', 'Takeaway Available', 'Dinner', 'Credit Card', 'Outdoor Seating', 'Indoor Seating', 'Fullbar', 'Smoking Area']",3.5,16,1,0.0,1,Maharashtra,307713,November,2023,Sunday,4,0,0,0,0,0
6445,1236,48,2023-11-26,2.8,7,3.78116973447074,188,In-Transit,Cash,190,No,No,2501044,Hotel Atharwa,Casual Dining,"Plot 831, North-5, CIDCO, Aurangabad",Aurangabad,CIDCO,19.87989329,75.36192611,"Chinese, North Indian",11am – 11pm (Mon-Sun),700,2,"['Lunch', 'Cash', 'Debit Card', 'Serves Alcohol', 'Takeaway Available', 'Dinner', 'Credit Card', 'Outdoor Seating', 'Indoor Seating', 'Fullbar', 'Smoking Area']",3.5,16,1,0.0,1,Bihar,94163,November,2023,Sunday,4,0,0,0,0,0
6446,2525,89,2024-08-20,1.4,5,7.033248697647773,336,Cancelled,Debit Card,57,No,No,18971339,Kulukki Corner,Beverage Shop,"1, Big Bazaar Street, Opposite Poombukar, Town Hall, Coimbatore",Coimbatore,Town Hall,10.9938802,76.96267448,Beverages,10 AM to 11 PM,100,1,"['Cash', 'Takeaway Available', 'Indoor Seating']",3.2,7,0,0.0,0,Tamil Nadu,130058,August,2024,Tuesday,3,0,1,0,0,0
6447,2704,16,2023-05-02,2.2,2,14.32571690454594,625,Cancelled,Debit Card,97,No,No,18812558,Opal,Casual Dining,"2104-16A, E Ward, Old Pune-Bangalore Road, Opposite MAI Hyundai Showroom, Shahupuri, Kolhapur",Kolhapur,Shahupuri,16.7033727,74.2504921,"North Indian, Maharashtrian, Chinese","10 AM to 3:45 PM, 7 PM to 10:45 PM",1000,3,"['Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Cash', 'Credit Card', 'Indoor Seating', 'Table Reservation Not Required', 'Air Conditioned']",0.0,0,7,0.0,0,Maharashtra,307713,May,2023,Tuesday,2,0,1,0,0,0
6448,1327,42,2024-09-18,2.8,1,6.543021223830408,259,Cancelled,Net Banking,14,No,Yes,18650784,Meats and Greens,Quick Bites,"Shop 4, Varsha Building, J P Road, 7 Bungalows, Andheri West",Mumbai,"7 Bungalows, Andheri West",19.12867322,72.81931836,"Healthy Food, Sandwich, Salad, Juices",8:30 AM to 12 Midnight,700,2,"['Cash', 'Lunch', 'Takeaway Available', 'Breakfast', 'Delivery', 'Debit Card', 'No Alcohol Available', 'Credit Card', 'Dinner', 'Indoor Seating', 'Outdoor Seating', 'Wifi', 'Axis Bank - Dining Delights']",3.9,245,108,0.0,1,Maharashtra,307713,September,2024,Wednesday,3,0,1,0,1,0
6449,1133,76,2024-09-11,4.2,7,1.08340005267828,720,Cancelled,Debit Card,163,No,No,18471988,Grandmama's Cafe,Café,"Ground Floor, Habib Mansion, August Kranti Maidan, Kemps Corner, Mumbai",Mumbai,Kemps Corner,18.96360711,72.81003993,"Cafe, American, Desserts",9am – 12midnight (Mon-Sun),1500,3,"['Lunch', 'Serves Alcohol', 'Cash', 'Credit Card', 'Dinner', 'Takeaway Available', 'Debit Card', 'Free Parking', 'Fullbar', 'Table booking recommended', 'Wifi', 'Serves Jain Food', 'Desserts and Bakes', 'Valet Parking Available', 'Indoor Seating', 'Free Wifi', 'Air Conditioned', 'Smoking Area', 'Vegan Options']",4.1,1393,2041,0.0,0,Maharashtra,307713,September,2024,Wednesday,3,0,1,0,0,0
6450,928,37,2024-06-02,4.6,2,8.930013353798088,106,Cancelled,Debit Card,144,No,Yes,18812811,Vasudev Soda Shop,Beverage Shop,"Near Sukhadia Circle, New Fatehpura, Panchwati, Udaipur",Udaipur,Panchwati,24.601333,73.691472,Beverages,1 PM to 10 PM,100,1,"['Cash', 'Takeaway Available', 'Indoor Seating', 'Pure Veg', 'Digital Payments Accepted']",0.0,2,0,0.0,0,Rajasthan,342239,June,2024,Sunday,2,0,1,0,1,0
6451,1621,42,2024-02-15,3.9,7,5.196889366047547,923,In-Transit,Credit Card,71,Yes,Yes,19040371,Sanjay Vadapav Stall,Quick Bites,"Road 16/7, Maheshwari Nagar, Andheri East, Marol, Mumbai",Mumbai,Marol,0.0,0.0,Street Food,7 AM to 11 PM,50,1,"['Lunch', 'Cash', 'Breakfast', 'Dinner', 'Standing Tables', 'Takeaway Available', 'Digital Payments Accepted']",0.0,0,0,0.0,0,Maharashtra,307713,February,2024,Thursday,1,0,0,1,1,0
6452,745,11,2024-03-20,4.0,2,4.534671312045083,382,Delivered,Debit Card,92,Yes,Yes,19061640,Chinese Fast Food,Quick Bites,"Road 3, Near Parshad House, Vidya Nagar, Harmu, Ranchi",Ranchi,Harmu,23.3669329,85.3034524,Chinese,11 AM to 9:30 PM,100,1,"['Dinner', 'Cash', 'Lunch', 'Takeaway Available', 'Indoor Seating']",0.0,1,0,0.0,1,Jharkhand,79716,March,2024,Wednesday,1,1,0,1,1,745
6453,313,25,2023-10-09,2.6,3,8.070663410383302,115,In-Transit,Net Banking,5,No,No,18731987,Zafran,Casual Dining,"SCO 2, 2nd Floor, Bhupindra Road",Patiala,Model Town,30.34554203,76.37736384,Mughlai,11 AM to 11 PM,700,2,"['Takeaway Available', 'Cash', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Dinner', 'Indoor Seating', 'Air Conditioned']",3.7,63,18,0.0,1,Punjab,50362,October,2023,Monday,4,0,0,0,0,0
6454,1341,19,2023-09-28,1.0,8,11.04918039838553,220,Cancelled,Net Banking,112,Yes,No,18796157,Parika Juice,Beverage Shop,"Near Vijaya Bank, Valancia, Marnamikatte, Mangalore",Mangalore,Marnamikatte,12.85227899,74.85101908,Juices,10 AM to 10 PM,150,1,"['No Alcohol Available', 'Cash', 'Takeaway Available', 'No Seating Available', 'Delivery']",0.0,2,1,0.0,1,Karnataka,191791,September,2023,Thursday,3,0,1,1,0,0
6455,2199,67,2024-08-26,3.9,3,12.69434583686952,931,Delivered,Net Banking,157,No,Yes,19118760,The Nukkad Cafe,Café,"F-405, Indra Vihar, Near Global Public School, Talwandi, Kota",Kota,Talwandi,25.143113,75.846234,"Cafe, Fast Food",11 AM to 11 PM,150,1,"['Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Pure Veg', 'Indoor Seating']",3.0,5,0,0.0,1,Rajasthan,342239,August,2024,Monday,3,1,0,0,1,2199
6456,560,74,2023-02-08,2.3,8,0.9468522886730588,832,Cancelled,Net Banking,35,No,Yes,18713281,Manish Jaiswal Masahari & Sakahari Bhojnalya,Quick Bites,"Opposite Reliance Petrol Pump, Sanoli Road, Moharipur, Gorakhpur",Gorakhpur,Moharipur,26.80589956,83.35219827,"Mughlai, North Indian",10 AM to 10 PM,200,1,"['No Alcohol Available', 'Lunch', 'Takeaway Available', 'Cash', 'Dinner', 'Indoor Seating']",3.0,5,1,0.0,0,Uttar Pradesh,240928,February,2023,Wednesday,1,0,1,0,1,0
