name,Total_Orders,Revenue,Avg_Order_Value,Avg_Rating
Beach N Brew,1,0,2693.0,2.2
Bazm - Hotel Shivalik View,1,2488,2488.0,3.4
Bazaar - Zone By The Park,1,0,1136.0,4.2
Bayleaf - Hotel Express Residency,1,1872,1872.0,4.9
Mahakal Fastfood,1,2187,2187.0,4.4
Mahak Veg Fast Food,1,0,2703.0,2.8
Mahajan's Kulfi,1,615,615.0,2.1
Mahajan Chat Bhandar,1,1757,1757.0,2.9
Mahadev Tea & Coffee Point,1,0,2295.0,2.3
Mahima Foods,1,0,1092.0,5.0
Mahi Pan Shoppe,1,2962,2962.0,2.0
Mahey Fast food,1,1821,1821.0,4.5
Mahesh Prasad,1,0,1565.0,4.4
Mahavir Mix Ice Cream,1,0,2247.0,2.3
Mahaveer Rabdiwala,1,0,1397.0,4.3
Mahaveer Pavitra Bhojnalaya,1,949,949.0,1.3
Mahaveer Food Point,1,1673,1673.0,4.9
Maharaja Restaurant,1,0,2808.0,5.0
Maharaja Hotel,1,0,2268.0,1.4
Maharaja Food Factory,1,0,1484.0,3.7
Mahapadam Sweets &amp; Food,1,0,603.0,3.4
Mahalaxmi Pav Bhaji,1,0,406.0,3.2
Mahalaxmi Bhaji Pav,1,0,2837.0,1.4
Beera Chicken House,1,0,595.0,3.7
Beer Club,1,0,1666.0,3.9
Maliban Bakery,1,1154,1154.0,4.5
Malgudi Restaurant,1,0,2698.0,1.1
Malgudi Cafe,1,2644,2644.0,1.5
Malaiappar Mess,1,0,1066.0,1.2
Malabar Mess,1,0,1579.0,1.2
Malabar Kitchen,1,937,937.0,3.7
Malabar Hotel,1,543,543.0,1.9
Makhan Chor Mithaiwala,1,0,2830.0,3.2
Make My Sandwich,1,0,302.0,1.8
Make My Burger,1,0,363.0,2.7
Mak Foodies,1,0,2316.0,4.8
Majlis  E Mughal,1,914,914.0,1.8
Maji & Sons Omlet,1,0,959.0,4.3
Majha flavours,1,0,341.0,1.7
Majha Kolhapuri Vadapao,1,3762,1881.0,4.4
Majestic Sweets,1,769,769.0,1.3
Mamu's Infusion,1,1240,1240.0,4.1
Mamta's Oak Leaf,1,626,626.0,4.3
Mamta Ice Breaker,1,0,1847.0,3.4
Mamta Bakery,1,0,2095.0,4.4
Mammagoto,1,0,2918.0,1.5
Mamledar Misal,1,0,1684.0,3.7
Mami Tiffen Stall,1,0,2678.0,3.6
Mambalam Mess,1,0,1219.0,2.5
Mamaji's Chicken Point,1,0,2873.0,2.0
Mamaji Jalebi Wale,1,0,534.0,4.6
Mama tea house,1,0,968.0,1.7
Mama Ji Ka Dhaba,1,0,2641.0,3.8
Mama Franky House,1,0,2640.0,2.4
Mama Bhanja,1,481,481.0,1.5
Mallika Catering Service,1,0,237.0,2.3
Mallik Food Product,1,0,2469.0,3.0
Manish Electrcal Warud,1,0,1972.0,4.8
Manish Bhojnalya,1,2618,2618.0,2.6
Manis Chettinad Mess,1,0,2197.0,5.0
Mani's Dum Biryani,1,301,301.0,3.3
Mani Dhaba,1,0,1478.0,4.2
Mango Curry,1,0,1584.0,4.3
Manglam Sweets,1,2676,2676.0,4.4
Mangalore Pearl - Seafood Restaurant,1,520,520.0,4.5
Mangala,1,0,2091.0,2.6
Mangal Sweets,1,0,2389.0,1.8
Manbhavan Fast Food Corner,1,0,2157.0,1.9
Manbhari Food Mart,1,0,1827.0,4.7
Manas Klassika - The Cafe,1,0,1207.0,4.2
Manas Bakers,1,0,853.0,3.0
Manakamana Bhojanalya,1,0,1282.0,1.4
Man Vs Food,1,0,2416.0,1.4
Manjiri,1,0,1955.0,1.8
Bayleaf - Courtyard By Marriott,1,0,2995.0,3.4
Bay Leaf,1,0,649.0,2.4
Bay Bay's,1,1377,1377.0,2.2
Bawarchi Restaurant,1,1683,1683.0,1.1
Bawa Juice Corner,1,0,2519.0,2.7
Batulz- Cakes N More,1,0,2216.0,1.7
Batman Delivers,1,159,159.0,2.9
Bathinda Tandoori Chai & Cafe,1,0,2078.0,4.4
Baskin Robbins Ice Cream,1,0,1644.0,3.0
Basilia Pizzas,1,0,277.0,1.9
Bashree,1,0,1947.0,1.9
Basha Hotel,1,0,669.0,1.8
Basant Ice Cream,1,0,1038.0,2.6
Basant Bhojanalaya,1,0,1705.0,4.9
Manish Jaiswal Masahari & Sakahari Bhojnalya,1,0,560.0,2.3
Maquina,1,1862,1862.0,1.3
Manzziare,1,0,2765.0,4.4
Mantra,1,2952,2952.0,2.7
Mansuri Halwa,1,0,701.0,1.2
Mansuk's,1,5728,2864.0,2.7
Mansingh Lounge Bar,1,0,2745.0,4.0
Mansagar - Trident Jaipur,1,0,2662.0,4.6
Manoranjan Bakers,1,268,268.0,4.3
Manoj Bhojnalya,1,2950,2950.0,3.0
Manohar Sweets Cakes & Dry Fruits,1,0,159.0,3.2
Manohar Dairy And Restaurant,1,4964,2482.0,3.8
Manna Biriyani,1,0,1129.0,3.1
"Mann Made Time The Mann""s Cafe",1,2382,2382.0,4.5
Mann Chicken Centre,1,1451,1451.0,2.6
Manju Mamta Restaurant,1,0,1568.0,1.4
Manjit Ice Cream,1,1023,1023.0,4.1
Masahari,1,0,2954.0,1.6
Masafi Restaurant,1,5114,2557.0,2.5
Maruti Nandan Sweets,1,579,579.0,2.3
Maruti Bakers & Icecream,1,2829,2829.0,3.8
Marothiya Pedewala,1,0,233.0,2.4
Marksmen,1,3028,1514.0,1.3
Market Table,1,0,2380.0,3.5
Marine Room - The Piccadily,1,0,1554.0,2.2
Marina Coffee Bar,1,0,1580.0,3.9
Marijuana Hukkah Lounge,1,0,1207.0,1.3
Marigold Bar - Jai Mahal Palace,1,0,2887.0,2.2
Marhaba Restaurant,1,0,957.0,1.3
Marhaba,1,0,2429.0,1.7
Marble Arch - Jai Mahal Palace,1,0,186.0,4.5
Maratha Palace Family Restaurant,1,0,2842.0,4.4
Maratha Express @Urban Chowk,1,0,1075.0,2.2
Masquerade,1,0,1029.0,2.0
Masqati Ice Cream,1,0,1376.0,3.4
Masqati,1,0,1775.0,2.0
Maspa Foods,1,0,2894.0,4.9
Masca Bites,1,0,2693.0,1.1
MasalaBar,1,0,728.0,2.2
Masala Track,1,0,547.0,3.0
Masala Tales,1,0,1019.0,3.7
Masala Library,1,0,693.0,2.2
Masala House,1,0,2968.0,2.4
Masala Grills,1,1086,1086.0,2.5
Masala Darbar,1,0,1433.0,4.5
Masala Dabba,1,1334,1334.0,4.5
Masala Craft - Regenta Central Hotel,1,0,1087.0,1.2
Masala Basket,1,0,2807.0,4.8
Masala,1,0,1204.0,3.1
Matoshree Veg Non-Veg Family Restaurant,1,1909,1909.0,2.4
Matka Matan Corner,1,1927,1927.0,3.7
Mathurawala Restaurant,1,0,831.0,2.4
Mathurawala Chat Chowpati & Bakery,1,393,393.0,4.3
Mathura Chat,1,0,1993.0,1.6
Mathsya,1,0,1882.0,2.5
Matahaari,1,0,1111.0,4.5
Masty Foods,1,1784,1784.0,2.2
Master of Momos,1,0,509.0,4.7
Master Chef Restaurant,1,0,2756.0,2.8
Master Chef,1,266,266.0,2.6
Master Bakery,1,0,236.0,3.5
Mast-Q-Pizza,1,0,209.0,2.5
Mast Punjabi Tadka Dhaba,1,2714,2714.0,3.1
Mast Food Truck,1,0,620.0,1.3
Mast Cafe,1,0,369.0,2.3
Bartistry,1,639,639.0,2.2
Barocks,1,0,1179.0,3.1
Barebones - The Balcony Bar,1,0,1244.0,3.4
Barca The Food Club,1,0,2130.0,3.4
Barbeque Ville,1,0,2937.0,1.6
Barbeque Planet,1,0,2452.0,4.7
Barbeque Nation - Sayaji Hotel,1,883,883.0,3.9
Barbeque Destination,1,0,1108.0,4.9
Barbeque Central,1,316,158.0,4.9
Barbeque Bistro,1,1847,1847.0,3.7
Maya Bar,1,0,1023.0,3.9
Maya - Trident,1,1512,1512.0,4.2
Maurya Bhojnalaya,1,0,1993.0,4.7
Mauli Family Paan House,1,0,1527.0,4.2
Matunga Dabeli,1,0,1968.0,1.6
Matro Shri Bhojnalay,1,0,193.0,2.9
Mealer.in,1,1711,1711.0,1.6
Me Marathi,1,0,1260.0,1.3
Mcdonald's,1,365,365.0,3.4
McDonal's,1,2225,2225.0,4.5
McCafé,1,0,1169.0,1.8
Mc Baker's,1,0,1906.0,1.0
Mazedar Zaika,1,0,841.0,3.5
Mazaali Biryani,1,4400,2200.0,1.8
Mayuri Chat,1,1760,1760.0,4.1
Mayur Pav Bhaji & Juice Bar,1,0,1040.0,1.7
Mayur Bhajiya,1,0,1771.0,2.4
Mayank Chaat Centre,1,0,1082.0,4.5
Maya chats,1,0,2106.0,3.3
Maya Misthan,1,0,2737.0,1.7
Maya Bar & Family Restaurant,1,0,2897.0,3.9
Basant Bakery,1,0,1165.0,2.5
Mehta Chavana & Sweet Mart,1,0,2264.0,4.5
Mehru's,1,0,1472.0,2.7
Mehfil Restaurant,1,0,1517.0,1.5
Mehfil,1,0,1337.0,3.1
Megu Cafe,1,1689,1689.0,2.7
Meet Me There,1,0,2071.0,4.9
Meera Bakers,1,0,2278.0,1.8
Meenambigai Mess,1,2975,2975.0,1.1
Meats and Greens,1,0,1327.0,2.8
Meatatarian,1,0,905.0,1.5
Meat and Eat,1,680,680.0,1.3
Meat & Eat,1,0,612.0,3.1
Meals and Memories,1,0,921.0,2.7
Meals On Wheels,1,0,635.0,1.0
Meals Lab,1,820,820.0,1.1
Meals & Beans,1,742,742.0,3.5
MexiChino,1,0,2463.0,3.1
Mewa Pan Parlour,1,1658,1658.0,2.5
Metro Pub,1,2399,2399.0,2.0
Metro Fruit Juice And Fast Foods,1,2584,2584.0,3.0
Metro Corner,1,0,2227.0,5.0
Metro Bakery,1,1458,1458.0,2.5
Methaas Kulfi,1,0,1822.0,1.4
Messy Bowl,1,1773,1773.0,4.9
Meshi Vegetarian Dhaba Corner Wala,1,2354,2354.0,1.3
Meridian Ice Cream,1,628,628.0,2.3
Meraki-Danny's Coffee Bar,1,0,2818.0,4.5
Meraki The Coffee House,1,865,865.0,4.2
Mera Dhaba,1,0,1999.0,2.1
Menaka - Hotel Palmgrove,1,0,1717.0,4.8
Melange - The Grand JBR,1,0,2237.0,1.5
Mehta Marketing,1,0,2256.0,2.6
Barbecue Kitchen,1,1020,510.0,4.6
Barbecue Bistro,1,175,175.0,2.2
Barbacoa Resto - Lounge,1,0,1233.0,3.1
Barabati Hotel & Restaurant,1,0,2797.0,1.4
Bar One,1,1090,1090.0,1.6
Bar Code - Novotel,1,2149,2149.0,3.5
Bapu Di Rasoi,1,906,906.0,2.6
Bansuri Sweets,1,2604,2604.0,2.1
Bansi Wala Sweets,1,0,2231.0,4.9
Bansi Vaishno Dhaba,1,0,1518.0,1.4
Bansal Sweets,1,0,809.0,4.8
Bansal Bakers,1,0,2704.0,3.4
Banjara Restaurant & Bar,1,0,1780.0,1.8
Mharo Aangan Restaurant,1,0,1578.0,3.1
Mh 05 Dhaba,1,0,2749.0,4.7
Mexicano Griller,1,0,440.0,2.9
Milap Dhaba And Juice Center,1,2077,2077.0,4.1
Milan Restaurant,1,2660,1330.0,3.0
Milan Mithai,1,0,2882.0,2.2
Midtown Bar & Lounge,1,2664,2664.0,3.6
Midpoint Cafe,1,1006,1006.0,3.4
Midnight Madness,1,0,1788.0,2.1
Midnight Hunger Solutions 24/7,1,2349,2349.0,2.1
Midnight Hunger Hub,1,0,2170.0,4.3
Midday Munchies,1,0,1901.0,4.6
MidNight FlowersNcakes,1,0,2611.0,2.8
Michigan Pizza Company,1,0,2384.0,4.2
Michi's Restaurant,1,2485,2485.0,4.3
Miami Juice World,1,0,2478.0,4.0
Mi-a-Mi - JW Marriott Pune,1,0,618.0,3.3
Mhow Kulfi,1,0,1145.0,2.3
Barbenese,1,256,256.0,4.9
Mintleaf Restaurant,1,2440,2440.0,2.6
Mini's Baker's Hub,1,0,2031.0,4.5
Mini Punjab's Lake Side,1,0,1551.0,4.0
Mini Me Bakers,1,0,890.0,3.0
Minarva Restaurant,1,0,327.0,1.6
Million Dollars - The Pub,1,0,1132.0,3.1
Millies Cookies,1,2100,1050.0,2.1
Millie's Cookies,1,718,718.0,3.9
Millie's,1,0,908.0,3.6
Millennium Restaurant,1,0,684.0,2.7
Millenium Cyber Cafe,1,0,1281.0,4.6
Milkyway Ice-Cream,1,1463,1463.0,1.5
Milkshake and Co.,1,0,1778.0,2.8
Milkshake Kulture,1,0,2657.0,2.7
Milkshake Factory,1,0,2163.0,2.8
Milee Droog Cafe & Bistro,1,0,2479.0,3.2
Mithai and More,1,2626,2626.0,2.0
Mithai,1,0,1221.0,3.1
Mist - The Park,1,0,1114.0,3.0
Mishti Mukh,1,2045,2045.0,1.8
Mishthan Bhandar,1,1791,1791.0,3.8
Mishri Sweets,1,0,2048.0,1.4
Mishri Lal Mishtan Bhandar,1,0,389.0,2.3
Mirzapur Sweet Mart,1,0,1423.0,3.9
Mirchi Pure Veg. Restaurant,1,0,1153.0,3.3
Mirchi Fast Food & Roll Corner,1,0,2972.0,4.7
Mirchi Dhaba,1,0,1762.0,2.9
Mirch Masala Restaurant,1,920,920.0,4.5
Mirch Masala,1,0,2406.0,4.5
Miral Bhojnalaya,1,1694,1694.0,3.8
Minus 301 Degrees F,1,0,290.0,2.5
Minty- The Cake Shop,1,2713,2713.0,4.9
Modern Juice Centre,1,2209,2209.0,4.0
Modern Choupati,1,2177,2177.0,2.1
Modern Cafe,1,0,1733.0,3.9
MoMo Cafe - Courtyard By Marriott Pune Hinjawadi,1,0,2567.0,4.3
MoMo Cafe,1,0,1116.0,2.8
Mleko,1,0,1292.0,1.9
Mjr Spice,1,461,461.0,4.9
Mittal Dhaba,1,0,2854.0,1.1
Mitron Da Dhaba,1,0,2862.0,4.3
Mitron - Peninsula Grand Hotel,1,2966,1483.0,1.7
Mitra Da Junction,1,0,2232.0,4.3
Mitra Da Dhaba,1,0,1101.0,1.1
Mithi Restaurant,1,0,589.0,3.3
Mithas 24,1,0,344.0,1.9
Mithas,1,0,697.0,3.9
Mithai by Bhatia,1,614,614.0,1.4
Mom's Cafe,1,240,240.0,3.2
Mom's,1,0,2263.0,3.6
Mohanlal Tulsiram sweets and namkeen,1,841,841.0,2.7
Mohan Khaste,1,0,2183.0,2.5
Mohan Ji Di Hatti,1,2567,2567.0,1.2
Mohan Dhaba,1,1610,805.0,1.6
Mohan Cholafali Centre,1,0,2940.0,1.6
Mohan Bagh - Hotel Narain Niwas,1,2671,2671.0,1.3
Mohalla Khane Ka,1,0,327.0,2.3
Mohadikar Saoji,1,0,2692.0,2.6
Mogli Express,1,2818,2818.0,1.9
Modi Bakers,1,0,2601.0,2.2
Modern sweet,1,0,2639.0,3.6
Modern Sweets And Bakers,1,1898,1898.0,3.4
Modern Restaurant,1,0,2030.0,4.9
Modern Pizza World,1,1510,755.0,1.8
Bangs,1,1785,1785.0,2.4
Banglore Ayyangar Bakery,1,0,2711.0,3.4
Bangla Sweets,1,2172,2172.0,2.4
Bangla Sweet House,1,0,2851.0,1.4
Bangla Sweet Corner,1,216,216.0,1.1
Bangalore Iyengar's Bakery,1,0,2512.0,1.2
Bangalir Bhuribhoj,1,0,2791.0,1.0
Bandwal Restaurant,1,0,1868.0,3.2
Bandigrah,1,1094,1094.0,4.9
Banarsi Bhojnalay,1,0,2967.0,3.5
Banarsi Aggarwal Mishthan Bhandar,1,0,2863.0,3.9
Banarasi Paan Cafe,1,2263,2263.0,3.6
Banarasi Misthan Bhandar,1,807,807.0,4.9
Banarasi Bhandar,1,0,1289.0,4.1
Mom's Thali Restaurant,1,1554,1554.0,4.8
Mom's Thali,1,1538,1538.0,3.0
Monkey Bar,1,0,2125.0,4.0
Monica's Puddings & Pies,1,0,1929.0,1.8
Monica Galaxy,1,0,305.0,2.3
Monginis Cake Shop,1,1628,1628.0,1.1
Monga Bakers,1,0,2267.0,2.3
Monarch Restaurant & Bar,1,988,988.0,4.6
Moms Bakers,1,1515,1515.0,4.9
Momoz Corner,1,0,1141.0,1.7
Momos Villa,1,2809,2809.0,1.7
Momo's Point,1,0,341.0,4.8
Momo's Corrner,1,0,491.0,4.7
Momo's & More,1,2949,2949.0,1.7
Momo Sa-Khang by Kailash Kitchen,1,1599,1599.0,4.9
Momo Factory,1,0,741.0,2.2
Momo Adda,1,1630,1630.0,4.9
Banjara - Goldfinch Hotel,1,0,353.0,3.2
Motorist Inn,1,652,652.0,3.7
Moti Mahal Delux Tandoori Trail,1,1316,1316.0,2.6
Mother's Saoji Kitchen,1,0,835.0,2.0
Mother's Kitchen,1,0,656.0,4.9
Motel Araam,1,0,1032.0,3.1
Moriz Restaurant,1,0,882.0,4.4
Moreish,1,870,870.0,3.6
Moonshine Cafe and Bar,1,0,2409.0,3.2
Moon Light,1,0,861.0,1.2
Moon Bean Cafe & Bar,1,0,1500.0,1.4
Moodies Restro Cafe,1,0,2683.0,4.8
Monu Kulcha Hut,1,0,2588.0,4.6
Monsters Puffs,1,2063,2063.0,4.0
Monsters Kitchen,1,0,2248.0,3.4
Monqo,1,5830,2915.0,3.4
Monkey's Cafe & Grill,1,0,1050.0,1.6
Mr. Puff,1,0,2969.0,4.8
Mr. Pacman,1,0,552.0,1.2
Mr. Fries,1,2981,2981.0,1.7
Mr. Fried Chicken,1,707,707.0,2.3
Mr. Food Shop,1,1880,1880.0,3.6
Mr. Dosa & Mrs. Chutney,1,1869,1869.0,2.1
Mr. Cup Plate,1,0,250.0,4.5
Mr. China,1,0,671.0,2.4
Mr. Brown,1,0,212.0,4.1
Mr. Beans - Home Cafe,1,0,2785.0,2.9
Mr Idli,1,2403,2403.0,2.3
Mr Food,1,1051,1051.0,3.5
Mr Brown,1,0,519.0,3.4
Mr Bean's Pizza,1,0,2083.0,2.6
Movie Magic Deli,1,0,2972.0,2.9
Motu Ke Samose,1,183,183.0,3.3
Banaras Darbar,1,0,1152.0,1.7
Banaras Cafe & Family Restaurant,1,1774,1774.0,1.9
Bamboos Dhaba,1,0,1819.0,3.5
Bamboo Shoot,1,2588,2588.0,2.9
Bamboo & Biryani,1,430,430.0,3.8
Baljees Sweet Shop,1,2091,2091.0,4.1
Balgotra Vaishno Dhaba,1,0,347.0,4.7
Balbeer's Kitchen & Bar,1,1762,881.0,3.7
Balan Dosa,1,0,218.0,2.4
Balaji Tiffin Service,1,1482,1482.0,1.3
Balaji Soya Chaap,1,456,228.0,1.3
Balaji Sandwich,1,1242,1242.0,4.6
Balaji Rajasthan Misthan Bhandar,1,0,2286.0,4.8
Balaji Malai Chap,1,0,1295.0,1.6
Mr. Vandal,1,0,2994.0,4.1
Mr. Tea Cafe - Uper,1,0,738.0,4.0
Mumbai Chaat Wala,1,0,2691.0,4.7
Mumal Chicken Corner,1,796,796.0,4.9
Mukku Kadai K Subbu Moongil Thottam,1,0,2174.0,2.9
Mughlai The Taste,1,0,1365.0,3.8
Mughals,1,0,663.0,3.9
Mughal Zaika,1,0,419.0,2.1
Mughal Darbar Family Restaurant,1,2079,2079.0,4.2
Mughal Bar - Hotel Clarks Shiraz,1,0,929.0,2.3
Mudpipe Cafe,1,1986,993.0,4.8
Muchhad Paanwal & Restaurant,1,0,646.0,4.5
Mubeen's,1,0,2339.0,4.3
Mu Kimchi,1,0,1289.0,2.4
Mrs Wilson's Cafe,1,1992,1992.0,4.7
Mrs Mage,1,0,161.0,2.3
Mr. Wrappee,1,0,2122.0,1.8
Mr. Veg Restaurant - Hotel Udaydeepcas,1,0,1452.0,4.3
My Corn,1,0,2934.0,1.7
My Bar Headquarters,1,0,1860.0,4.7
Mustard Restro Lounge And Bar,1,0,2305.0,2.7
Mustang Bar - Green Park Hotel,1,0,1018.0,2.6
Mustake Multicuisine Restaurant,1,0,674.0,2.2
Muskaan Confectionery With Fast Food,1,1383,1383.0,1.8
Murlidhar Sweets And Farsan,1,0,889.0,2.1
Munna Sweet House,1,0,1670.0,1.6
Munna Bhel Puri House,1,668,668.0,1.2
Munching Room,1,810,810.0,1.3
Munchies Cafe,1,2856,2856.0,2.2
Munchery,1,0,1266.0,2.6
Munchane,1,0,2458.0,3.4
Mumtaaj Pav Bhaji Centre,1,2483,2483.0,4.4
Mumma's Recipe,1,0,412.0,1.3
Mumbai Legacy,1,0,2985.0,3.2
Naadkhula Panipuri,1,0,733.0,1.2
NR's Anand Tiffins,1,0,268.0,1.4
NM Idli Kada,1,0,1636.0,2.1
NH17,1,0,2708.0,1.3
NH 37 Dhaba,1,2648,2648.0,5.0
NCR Kitchen,1,1263,1263.0,1.7
N.S. Bakery,1,0,1529.0,3.0
N.J.P Hotel,1,956,956.0,2.2
N-Dine,1,0,2763.0,3.2
N Y Pizza,1,0,2202.0,2.4
Mystery Cafe And Cake,1,178,178.0,3.8
Myst - Radisson Blu Plaza Hotel,1,0,1371.0,1.7
Myfroyoland,1,2799,2799.0,3.5
My Marathi Shri Mahalaxmi Mahila Gruh Udyog,1,0,748.0,3.5
My Kitchen,1,1147,1147.0,2.5
My Foodiez,1,0,2672.0,1.4
Namaste Foods,1,0,1991.0,2.4
Namami Ice Cream and Juice,1,0,1674.0,1.4
Namak Shamak,1,0,2719.0,3.9
Namak - Sahara Star,1,1583,1583.0,3.7
Nalini,1,0,2171.0,3.2
Nalban Food Park - Nom Nom,1,2407,2407.0,1.4
Nalan's Multicuisine Restaurant,1,0,1405.0,4.7
Nakshatra Condiments,1,697,697.0,4.3
Nakshatra,1,624,624.0,1.7
Nai Delhi,1,0,583.0,4.0
Nagpal Dhaba,1,0,760.0,4.1
Nagarjuna Chimney,1,0,2937.0,2.1
Naga Kitchen,1,0,708.0,2.2
Nadiya Bake and More,1,0,1502.0,3.4
Naaz Restaurant,1,5594,2797.0,3.0
Naatures Scuup,1,0,780.0,2.1
Balaji Ka Dhaba,1,0,237.0,2.3
Balaji Ice-Cream,1,1361,1361.0,4.4
Balaji Grand,1,2014,2014.0,2.1
Balaji Chaat Bhandar,1,0,2219.0,1.3
Balaji Bhojnalay,1,0,417.0,3.5
Balaji Bhojanalya,1,1140,1140.0,1.6
Bala Ji Shud Bhojanalya,1,783,783.0,2.3
Bakstage,1,286,286.0,1.9
Bakista,1,0,724.0,4.3
Baking Bond,1,0,860.0,4.1
Bakerywala,1,0,518.0,1.8
Bakery B by Best Bakers,1,0,1930.0,4.6
"Bakery ""O"" Clock",1,0,913.0,2.6
Bakers Square,1,4672,2336.0,2.5
Bakers Point,1,0,1359.0,4.0
Namaste India,1,158,158.0,3.7
Nasta On Rasta,1,0,1740.0,3.6
Narula's,1,967,967.0,1.9
Narmada Hotel,1,2530,2530.0,3.7
Nargis Biryani,1,0,2528.0,4.9
Narayanbhai Bhelwala,1,0,2136.0,2.2
Narayan Mistanna Bhandar,1,2833,2833.0,2.1
Narayan Jal Paan Grah,1,0,2275.0,4.0
Narayan Hotel,1,0,1569.0,2.5
Narayan Bhandar,1,0,2393.0,4.9
Narang Bakery,1,0,1979.0,1.1
Narain Veg,1,1908,1908.0,4.5
Naples Pizza,1,0,2956.0,3.2
Nanking,1,2354,2354.0,4.1
Nandita Fast Food,1,384,384.0,5.0
Nandhiniee Sweets,1,2872,1436.0,3.0
Namma Chettinadu,1,2218,2218.0,2.3
Nava Durga Nellore Mess,1,843,843.0,4.3
Nav Gomantak,1,0,734.0,4.9
Nav Bharat Ice Cream Parlour,1,0,658.0,2.8
Nature's Pantry,1,0,1864.0,2.0
Nature,1,0,1786.0,2.6
Natural Sip,1,0,2385.0,3.2
Natural Pan,1,1940,1940.0,1.1
Natraj Savour,1,0,1629.0,2.2
Natraj Restaurant,1,0,1967.0,4.4
Natraj Dining Hall & Restaurant,1,0,1206.0,2.3
National Dhaba,1,0,996.0,2.5
National Baker's,1,0,1012.0,4.1
Nathumal & GhudooMal,1,0,2495.0,2.3
Nathu's Sweets,1,0,824.0,4.1
Natha Sahoo Tiffin Sweets,1,0,510.0,3.3
Nasta Tapri,1,0,340.0,1.3
Neelkanth Sweets,1,261,261.0,2.5
Neelkanth,1,0,2565.0,3.8
Neelam Restaurant,1,0,2166.0,1.7
Neel Kamal,1,0,1516.0,2.0
Needs,1,1802,1802.0,1.0
Nawras Seafood Restaurant,1,2220,2220.0,3.6
Nawabz,1,0,1069.0,2.9
Nawabi Zaiqua,1,613,613.0,2.6
Nawab Saheb - Renaissance Hotel,1,0,2503.0,1.9
Nawaab Restaurant,1,0,1014.0,2.5
Navnita,1,0,233.0,3.7
Navjivan Restaurant,1,236,236.0,3.3
Naveen's Bapu Ki Kutia - Ayodhya,1,0,1341.0,3.5
Naveen's Bapu Ki Kutia,1,0,2827.0,1.1
Naveen Juice And Ice Cream Parlour,1,0,390.0,3.0
Navab's,1,0,2489.0,4.9
New Amar Sweets,1,962,962.0,2.9
New Al-Kabir Non Veg Restaurant,1,0,743.0,2.4
New Al- Baike,1,0,1407.0,3.7
New Agrawal Sweets,1,0,584.0,4.5
New Agra Fast Food & Restaurant,1,0,2526.0,4.4
New Agarwal Sweet,1,2154,2154.0,2.4
New Agarwal Bhavan,1,418,418.0,4.1
New 7 Days Restaurant,1,0,1841.0,1.3
Netram Mulchand & Sons,1,0,2097.0,2.3
Netaji Hotel,1,0,365.0,1.3
Nescafe,1,0,1834.0,2.6
Neptune Bar & Lounge,1,0,2764.0,3.2
Neopolitan Pizza,1,1738,1738.0,3.1
Neo Politan Pizza,1,0,2602.0,1.1
Neeta's Inn,1,0,2565.0,3.1
Neenoo's Bar-B-Que Fish-N-Chips,1,0,1082.0,1.3
New Diamond Restaurant,1,0,2410.0,3.7
New Delhi Chat Bhandar,1,0,1782.0,2.2
New Classic Family Restaurant,1,0,1371.0,4.7
New Chik Chik Chicken Corner,1,2477,2477.0,1.3
New Chicken Mall,1,0,1543.0,4.7
New Chand Hotel,1,0,2892.0,2.1
New Brijbasi Mishthan Bhandar And Dairy,1,0,939.0,4.3
New Bombay Pao Bhaji,1,1355,1355.0,3.8
New Biryani Mahal,1,2644,2644.0,4.5
New Bikaner Misthan Bhandar,1,0,2519.0,2.5
New Bhatia Sweet Shop,1,0,2657.0,1.7
New Banjara Bar & Resturant,1,0,2630.0,4.7
New Annapurna Suruchi Hotel,1,0,281.0,3.1
New Anand Vatika,1,0,1732.0,4.5
New Ambika Lunch Home & Parotha House,1,1145,1145.0,1.5
New Amber Cafe,1,2951,2951.0,4.9
Bakers Mine,1,0,1134.0,3.2
Bakers Land,1,0,754.0,4.8
Bakers Hut,1,0,963.0,1.5
Bakers Bunch,1,0,2592.0,4.8
Bakers Brown,1,1714,1714.0,1.3
Bakers 9,1,0,865.0,4.8
Baker's Village,1,1341,1341.0,4.5
Baker's Villa,1,0,432.0,2.5
Baker's Treat,1,0,2725.0,3.5
Baker's Delight,1,0,250.0,4.6
Baker's Craft,1,0,287.0,3.0
Baker's Cafe,1,0,1638.0,3.0
Baker Street Bistro Cafe,1,0,1073.0,1.8
New Firdous,1,5776,2888.0,4.5
New Eat Me Dhaba,1,2465,2465.0,4.6
New Dilli Darbar,1,624,624.0,4.1
New Keshri Dosa Center,1,0,2191.0,2.2
New Kalyan Bhel,1,0,919.0,3.2
New Jodhpur Sweet Home,1,0,936.0,5.0
New Jawahar Pan,1,0,1810.0,2.3
New Janta Vaishno Dhaba,1,0,1051.0,5.0
New Jain Vegetarian,1,2395,2395.0,1.9
New India Hotel,1,3236,1618.0,2.6
New Hyderabadi Biryani,1,0,2693.0,4.9
New Hotel Deluxe,1,0,1999.0,1.5
New Hotel Calcutta,1,0,1831.0,4.2
New Hot Lips,1,0,1188.0,2.8
New Hanuman Pulao,1,1162,1162.0,3.8
New Golden Dragon,1,0,2266.0,4.9
New Gokul Sweets,1,0,2380.0,2.1
Bakers Paradise,1,172,172.0,1.4
Bakers Mocktails and Milkshakes,1,348,348.0,2.1
New Mubeen,1,0,589.0,1.1
